OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	guild
741566f993a379ff1b0d91286936e430	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	Piloderma	Ectomycorrhizal
aa81c8e662d1ae5c8e29b8ed2d178e31	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_sp	Wilcoxina	Ectomycorrhizal
929a7e2a928cf57d5d70c90de3161d3a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	Clitocybe_subditopoda	Clitocybe	na
2e6c28e868ee0ed299f436423565867f	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
460fa20b1274e8aa1b9d99c01b41d134	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_discoideus	Hygrophorus	Ectomycorrhizal
0e40080d1518cc11c86b7ae0f738241e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_politus	Cortinarius	Ectomycorrhizal
b1383c58ff03f4c1d4f02c219b243623	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion_sp	Mytilinidion	Undefined
70c3fd24fcd21848fd13814df2ab7860	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
9b54d47cc07ee74a6823271c345fdf16	Fungi	Ascomycota	Leotiomycetes					na	na
c54a348f46b65a69855d83432e02dcbc	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_rufoalba	Inocybe	Ectomycorrhizal
ef5aace7f6776dae44dc1aaa22d74868	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_geophylla	Inocybe	Ectomycorrhizal
f055d7a64b88bf5e707db23504bc37de	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_yunnanensis	Mortierella	Undefined
20b9cfd1177e26c2078039767041d820	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
ba7bcb056ecbcf6cbc2113ab415ee042	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_geophylla	Inocybe	Ectomycorrhizal
88f2e789c3561383d9bfeac9c23e29e7	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_salishensis	Russula	Ectomycorrhizal
0a4155ee422152b3f8912de49a1e6b8c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
85cab727b25aa7c5b0d9123e4f5293f5	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
271fc1d3b4cf2371b2757c07819f28ca	Fungi	Ascomycota	Leotiomycetes					na	na
61d54f63b6fefe38ebaa95ca9a6bd7a5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
dd599d17647726b77725eef70b66e4a8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_portentosum	Tricholoma	na
7108bb92e75a732996adc8ed544b87fc	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_galzinii	Tomentella	Ectomycorrhizal
90bf5261e0dc9e32269e8295e03da293	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			Hyaloscyphaceae	na
c86b1338168042a012d2c09071f8cf5b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Meliniomyces	Meliniomyces_sp	Meliniomyces	Undefined
42331681be2a6f01af697e6784bf6173	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_giacomi	Inocybe	Ectomycorrhizal
2f5c6e3de584139f471e2717235ea08b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae			Helotiaceae	na
576c0d0595fd7565b10bf662ce094960	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	Hydnellum_glaucopus	Hydnellum	Ectomycorrhizal
f17173d35586052f5a0b3d79edd8573f	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
0879b82134c93bc969ef8690ff726eb2	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
1c25ee8f42ba974e6a44fce188962ecd	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_bufonia	Inocybe	Ectomycorrhizal
ba893763da17ea97ae5bddb9725cf2dc	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora		Cladophialophora	Undefined
0db40c96d6cc69110da6b2a68ceafe6c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	Clitocybe_subditopoda	Clitocybe	na
c784599bb8a4479a6ab967ccf49e1e47	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
1be75c15b90c0ed4657b5afe7a99026c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
c3d513a4b089dbc26d07cb56046278d8	Fungi							na	na
240f2bd1ab61953b1349b60ad764d472	Fungi	Basidiomycota	Agaricomycetes					na	na
e81290e95e39fc9aacbae64610931c74	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_balteatus	Cortinarius	Ectomycorrhizal
3f7102af36ae104e6a6d92d026950269	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
e42e519ee8fec81be5bd827cc9ff7948	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Clavulina		Clavulina	Ectomycorrhizal
84699038435ef637c2b5f736154c2f00	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	unidentified	unidentified	Microbotryales_sp	na	na
4c27f7b343deffb741aa1f16015679b6	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_muscicola	Sistotrema	na
aea58062686c4f722af7b76bced01451	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora_tolucana	Geopora	Ectomycorrhizal
e89ba8786480d8e10cb201522572cb2e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilopsis	Clitopilopsis_albida	Clitopilopsis	Undefined
d1dfa160f8d1f262d70cf0926e9bd48f	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
4134d95db199b7be02a727fadf1b54ee	Fungi	Basidiomycota	Agaricomycetes	Cantharellales				na	na
a8b1e46d3f427c09d9187448caf755df	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
b26801291d1da32074e5d34eeb514e16	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_balteatus	Cortinarius	Ectomycorrhizal
75a40aace95bc1ae36211c9b88fa6a83	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_peltigerae	Knufia	Undefined
7bb3a3faaba07078e1fdc01fb78452d4	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Sarcodon	Sarcodon_imbricatus	Sarcodon	Ectomycorrhizal
30fd744cc47efba3711c94bc479afc04	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	Geminibasidium_sp	Geminibasidium	Undefined
f04aa641b2824fc38a628265fb9c102d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
d4855d685099d4a84c303c81ae8bea89	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_saponaceum	Tricholoma	na
013625c2811076db28c51c0732c02382	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
68c2bd85dad3ec433e86efde7e8c1f0e	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora_cooperi	Geopora	Ectomycorrhizal
953b932be60cff013f92573d29127a5d	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_viridibasidia	Tomentella	Ectomycorrhizal
e1b3ae45598d69fdbf0eabb75ca66517	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
5a6f09aa411d560bec354979d21d8828	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
fb6a90a9d191d9815215463bf879c372	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
2bb8d66815be4eba228a2f2e0939fc44	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
401e85cba0d513702245438b7e9d0eb1	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula		Russula	Ectomycorrhizal
6c904bb7a2e9fe146c9b0708786f4d5d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
c910e44f590f332ec0495c98b131e5ae	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella_sp	Pseudotomentella	Ectomycorrhizal
68b878470af5308749a95acb05b28f6e	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
12eb6439f319f76f2a3e37010670d240	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_conica	Hygrocybe	Undefined
6cf1381a03f577ad9d3d2c7bde543005	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
55b77cf9451aa30bb26d26f43efeae77	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
062da578c6d28b0f8a4038d6ba6aab3b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_borgsjoeense	Tricholoma	na
5df38359c7d8bb5539dbb0367cfa4319	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
0d1991f95b087e74c2df0eb5263cbd7e	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_lapida	Tomentella	Ectomycorrhizal
96c97afbc58bdd63961ebb2c3e8314c9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
1f0f1ed2ae3c2e5f78d359e8263331bb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
ebe1634cfb38ad6acb52bc7a30316b83	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Polyozellus	Polyozellus_tristoides	Polyozellus	Ectomycorrhizal
4c1fe9a2f2747380f52a6d094c093d11	Fungi	Basidiomycota						na	na
1c845f09fe7302421c1db97fb33e2f19	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_aurantium	Tricholoma	na
bd8e76bcbac6ca283dc1d921ffc2f67c	Fungi	Ascomycota	Leotiomycetes					na	na
a87e3d197bb53a9f844d927765b24b28	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	Piloderma	Ectomycorrhizal
4b3561d82f431a129e71eb6bf4532ea7	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
9265abd28add7055df92b4d6239a92a7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	Lyophyllum_semitale	Lyophyllum	Undefined
0b9e76860c08697cb11fe8ab61050593	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_triste	Tricholoma	na
2905e312010592986c89a1478b9f4135	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_sojae	Candida	Undefined
f01e277a17f7623485840e7f1f3ca478	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		Cortinarius	Ectomycorrhizal
b0226bb973c2ea74a25179b95396e849	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon		Lycoperdon	Undefined
425f09c2e1176381e7977ecabb989c6e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_dulcamaroides	Inocybe	Ectomycorrhizal
ee48dcccd1119ecaa5f2caf8f1e4abc0	Fungi	Basidiomycota	Agaricomycetes					na	na
f211fe277605630288c80cbb0ac70eeb	Fungi	Ascomycota	Leotiomycetes					na	na
0512ab7cb14dc0d239779795d4f39c6d	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	Geminibasidium_sp	Geminibasidium	Undefined
3a9edfec6d511d884ee4618758cd7373	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		Cortinarius	Ectomycorrhizal
24a483a33ac4b9e07db388dd84c0cee5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_renidens	Cortinarius	Ectomycorrhizal
ff79340e85044d4fbfa6613ab3cd67c2	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
464cead3973bfc4d3b656efb40b89132	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion_sp	Mytilinidion	Undefined
facc6c37180cdf3ca1c6f5a79978689a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_antarctica	Mortierella	Undefined
10536bef515faa0204d9961af5a18c50	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_peltigerae	Knufia	Undefined
9666bb862c36b54ff224734ecf53c2d6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_oetziana	Inocybe	Ectomycorrhizal
c65cbcf1def04c1906681dd33239ee5e	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
3f7559b7c5589bc868cb96a1765995d6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
27be9fbbda4ce79041ac538d79806850	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		Cortinarius	Ectomycorrhizal
3b393dd83ed28cd50d4e724e48e83539	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
0fd5b9866894178da286158827e32de0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_purpureobadia	Inocybe	Ectomycorrhizal
6f5175da4885c60eb1742281cbbabb31	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Boletopsis	Boletopsis_grisea	Boletopsis	Ectomycorrhizal
560906e3f1b03aab5b33b9c0e9a34403	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	Piloderma	Ectomycorrhizal
01f8efba7846d593994ab088e96159cd	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_croceus	Cortinarius	Ectomycorrhizal
bcc7c543633be52fc18ac402d9ff2f76	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_rufoalba	Inocybe	Ectomycorrhizal
db486b6acac59c7546e538f30d4979e5	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_olivaceum	Piloderma	Ectomycorrhizal
b7ac0bfc5ed7664f3f446e42886e51a2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	Lyophyllum_infumatum	Lyophyllum	Undefined
6dbf5ec45785cfbe351ebb64718e0478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta_sp	Pyrenochaeta	Undefined
21c87f5c90f5d22dec0f98e48790cb7b	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_bicolor	Piloderma	Ectomycorrhizal
fb20f2cde00d4c28c7db0fa41c37ec7d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			Hyaloscyphaceae	na
7cbd6d2acd585f6e317b323aedc6f888	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
20d9be9b8dd17f720c03325ebb214655	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Mallocybe	Mallocybe_leucoloma	Mallocybe	Ectomycorrhizal
7f4d78ce4f02b361f7daff1b0684d73d	Fungi							na	na
3a94e2d99ccfdeaf26525f8da2c0fd70	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
d9f0648fd831a125b2c489235b56265f	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_terrestris	Tomentella	Ectomycorrhizal
8aed537ffa9c19734d86501108ba1fb7	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
ecc21d3450b56801ad39e2c7556058eb	Fungi	Basidiomycota	Agaricomycetes					na	na
2a228e806e34c6ad53c620f84bf99b7f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
a4b6e0085a8b2761b470491ad2bfad0c	Fungi	Ascomycota						na	na
0a19a69b492a469cfd53dad5121da02f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola	Cladophialophora	Undefined
e7358920a3f2b2348e65dce442ba6900	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
9a5f05561b7abc7169dbd89c0ca3c248	Fungi	Basidiomycota	Agaricomycetes	Cantharellales				na	na
4e1a18e8c5b9ea7688d3ad2430ee227d	Fungi							na	na
9c300b61d79b6dd28eb7ac06b2d3d9ec	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_gliocyclus	Hygrophorus	Ectomycorrhizal
295c001243199a0495f7a7dad220486a	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Pseudoplectania	Pseudoplectania_lignicola	Pseudoplectania	Undefined
c2425eb17827b04607f5653e338d0936	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_ahsii	Cortinarius	Ectomycorrhizal
9232189a22ed15f0f1e7a3271e88812c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_arenicola	Inocybe	Ectomycorrhizal
985b8422564bceee7c8c6e611f848624	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula		Russula	Ectomycorrhizal
6da49e60dc794a9d45a9f8fd09c9bdc1	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
0cf5ca4ab1d0f7dc9ce2b81af9cf0b60	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
ea5575657edbf05f69fd63935e43817d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_neoerubescens	Hygrophorus	Ectomycorrhizal
383df71db470c20b791d0787844df459	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
217a4b5f0ec6a99b49e2d43d5f35b2c1	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma		Piloderma	Ectomycorrhizal
8f5dc5607bcce1062469b3f620c56f1a	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii	Wilcoxina	Ectomycorrhizal
eadbaf8741d8e7eb2c442ada5cd9855f	Fungi	Ascomycota	Leotiomycetes					na	na
4ddccc0103b97eb31d02dca2286c3432	Fungi	Ascomycota	Leotiomycetes					na	na
a2f68a959b643ec46fa34675bbe4d7a2	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_roseus	Pseudogymnoascus	Undefined
7250d4f1b92ce1c91b3175be47a41c42	Fungi							na	na
bb4418e70cd92cb84e8b0664a7189e76	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
470c5087b43740dabadabd56d05f633a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Mortierella	Undefined
13e942b24b8b0215140242683e1f8a4b	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Polyozellus	Polyozellus_tristoides	Polyozellus	Ectomycorrhizal
05e6fc43aa31f4d33c796eabd6b8dad1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_malicorius	Cortinarius	Ectomycorrhizal
70eed14126d74bdebea2ca1815a8d058	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_ochroalba	Inocybe	Ectomycorrhizal
e06d841321359172d0cff92c5ed8b2c4	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_ferruginea	Tomentella	Ectomycorrhizal
d93d20a0bd4f54d323ab8365f884f4e5	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_ustulata	Russula	Ectomycorrhizal
48d67ea6bbf73784b5aee88e753371df	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_ustulata	Russula	Ectomycorrhizal
98ae420446a4174ce459f1c1df53e9d9	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_deceptivissimus	Cortinarius	Ectomycorrhizal
7d50a7a7640b8bec563d7647a07e488f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
6a8437f8e5687891eed6b3b95d4c7ed1	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia_arachnoidea	Athelia	na
7f427b889905b1f17ed968a3e3beca74	Fungi	Ascomycota	Leotiomycetes					na	na
a4452aed992ca01ad638263e74a3beaf	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Polyozellus	Polyozellus_tristoides	Polyozellus	Ectomycorrhizal
9d695a978bd5d2fe21ca9300e9803919	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Mollisina	Mollisina_sp	Mollisina	Undefined
ef861878fe114e85ba1ed7e5720d30b6	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
3b3b8ca4ed8a364eaee7148563e4bedb	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_olivobrunnea	Russula	Ectomycorrhizal
63d25fc34d4fbe3e421f68d1f9ccf62d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_rishikesha	Mortierella	Undefined
ec3f071c2bddbf46297d113954edd2ab	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
c45b993e887cef68d521e4a31a14d7d1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_rishikesha	Mortierella	Undefined
99a688128548e76f190c1d1b9f0b2191	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_antarctica	Mortierella	Undefined
13c4a7f2872e7f002998094b923cf8a1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Mortierella	Undefined
863c3f09ae853e373d09c2fefdcc6deb	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_risigallina	Russula	Ectomycorrhizal
88723bdf60b8d6f640bc84615e4089e1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp	na	na
b6db62307f47455c6e07647430f3ff6f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilopsis	Clitopilopsis_albida	Clitopilopsis	Undefined
e836a88516d658e427bf0271a12e7b3a	Fungi							na	na
aec60bec57e947dfd93ae5d9eb96ccb0	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii	Wilcoxina	Ectomycorrhizal
628a8d1b71a463b088025ae97b8b892c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_ahsii	Cortinarius	Ectomycorrhizal
345abf457bbb0aa4c3b58b6a6e7b330c	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
9ec0ae35022f3f1d474caf8ff616507a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	Clitocybe_subditopoda	Clitocybe	na
