OTUID	taxonomy
ebb2d014ca6178830dba782b2683ac6d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
0890a717942cd42f9a14af31aee6d350	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_albofloccosus
3b007b46e44749ea816e8b0fb84045ca	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
b873d7a8f090166351880cee121b5b2b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula
8fcf9e5f2df5704e22a8129ef5bd7470	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Sarcinomyces; s__Sarcinomyces_crustaceus
0175dbd45c4dfe9ac86379eb83ab13ae	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__unidentified; g__unidentified; s__Atheliales_sp
ca05d28a3a0eb9dd5927881c97064cfd	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
3d6e136f5bf71ecdb49d77ec6206ee80	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
b7f153c5697de79341a6bb4b958b4b85	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; 
a5424ca2e62cc99f7db4557cebc66dfc	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_longigemmata
524fa4bc81227853827118543fc5351e	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
a946278feb455542c8cb4c8eddc40906	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
6c833b990c9d096dee407335dbefc38c	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
28984f78b7fa92ee106c43f1a7bee6b3	k__Fungi; p__Mortierellomycota; ; ; ; 
2f761a7b4e508aeeb0e8671d6bda25dc	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
474319f6b12dfb0b8eb69ecb71a1f901	k__Fungi; ; ; ; ; 
d2cbfc274760a7b75dcd227064e63c35	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
1b33f8ba5a53adf396fe0c35a82860b9	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Agaricus; s__Agaricus_silvicolae-similis
d8b5d7cd50ec221d38872e79f21a918d	k__Fungi; p__Basidiomycota; ; ; ; 
0294facfeddc929b304ae6649010accc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Clavulina
cb2226f55718bb1e769b59db143a7a14	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pamirica
fd3872d801953dfcd6ed2b4288ca7c33	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_lanatum
cab6f9852d9a26f1f5489f5ffd5867d2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Clitocybe; s__Clitocybe_gibba
475f850db023a5a32757800baaee27bd	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
1f21e9ff17e5c00ee938898d0379e6b8	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila
98ed3fd3263d2939a9a7183272832793	k__Fungi; ; ; ; ; 
702db415c4da7f1e81b1d3847eae6f14	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
c998d6a47cb4ded27bc19fc5100a9413	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__unidentified; g__unidentified; s__Mytilinidales_sp
cfe1af08b3ab4716364218a3a9b133a6	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
faec09bd7b5e8166387a2cb9454e279a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
c60a2db53af89dae300556df8b14bb9d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
d9887e14a85b682d5a3bf13225c52e66	k__Fungi; p__Ascomycota; ; ; ; 
7495c4f0cdcb6832f5fd1223b9a61541	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__Ceratobasidiaceae_sp
d9e977211ceb1f9f7e818544c7ea9b8b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Coprinus; s__Coprinus_subdomesticus
44b32f56732be0d1244f66602bc16f62	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
d756f4623c4ac27456c9955cb795943b	k__Fungi; p__Ascomycota; ; ; ; 
150b47317fd95338cf66ca4477e44639	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
bebf52ab30dc403ce2b8470d99a6c852	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Knufia; s__Knufia_tsunedae
43b1896166e7798f371de0815ac5f77b	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Linnemannia; s__Linnemannia_gamsii
1d15ad79d680ad4c8aca50d1a03cae16	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus
00eb8a16a3069b960266b610d24c5081	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_siccipes
80015619011c45371ade57a69bd9ccef	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Cladoniaceae; g__Cladonia; s__Cladonia_cariosa
c342dc1f85a827360cfb6252191bc31c	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila
e4be28448d8716bca50b9ad1e931c4d8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_galzinii
690bfc7ed2cd575585ba7de6d8ea48e9	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
b4b784dc2fe49c380790a4b52e7fe497	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
e702d998074ee188f6fd42b4cc56589d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
d61f5197ff14596a55759fe85aad06a5	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
0033d630ea1c61c9635872f34db35657	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
fa8870eff590ba8ac5145c5235caa40f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Ramariopsis; s__Ramariopsis_sp
d5cf9fccb95a7b9e7c18e318417cbe8b	k__Fungi; p__Ascomycota; ; ; ; 
1b973ae0f17902b60e929bf6e12fe6c5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_luteoviride
b2f82eec0d27aede70583af6ac62bb54	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae; g__Tephrocybe; s__Tephrocybe_sp
1300516b11d47dcbd09fea1053df2657	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
dab150066d67209e71edb6870fe5e7bc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; s__Sebacina_sp
c37df2a4caa37b26b849fdc25dd6d8b8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; ; 
b39722a73374d4fcd65ebe78fe8c18ca	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Basidioascus
5b00ef49f546786a9de49151a91b2aba	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__Serendipita_sp
e02bc2b08f52b453f0e0621e21519c33	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_terricola
2b140bfb0c1f651e345613f60b1826fa	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Leohumicola; s__Leohumicola_atra
ee353b74c71d1fb7b4689d188e4e14ae	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
c89736754ca832f6e04ff8241434c2bf	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
4250d55a53c8b7e05ac9b58e1bbc0ec3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__unidentified; g__unidentified; s__Cantharellales_sp
ca4d740cf89b5fcac035ad7d1258eb6f	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
0fef3b4d329aece3c31e894ff73c2c2a	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
9544c84b1e5f9e54c05c04852252bb8b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f7b32befc5716c10d879dbe3e3a4f9d9	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
2f56919f62292bb9b90e75d89c3c5bcc	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
8b92df04640a12a91a456a859441e530	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
77e6171dfc8db0377f683ac46fe139b0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
7e76b5039f561b2cfeea8a19ce6a9271	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Coprinus; s__Coprinus_subdomesticus
03083b7f69f02ca4e5cec07b2160ab8e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae; g__Lyophyllum; s__Lyophyllum_semitale
f98622e019d99eb6bc01018776520938	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
c82cd9e46265d5bc2cd11af6bf5345bc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_muscicola
92be3248775e44f67d5dd14decd7fa4a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
ba4b7ee2d20eaa944bb0f677af3532c5	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Paracladophialophoraceae; g__Paracladophialophora; s__Paracladophialophora_sp
9e2dcbc804d5410da8bc9fa1f17f4372	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_sp
9f6de553ce91ef0e74e64973223d25cb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; s__Sebacina_sp
fd4738a758af3644c5b3cc053519e8a4	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Clitopilus; s__Clitopilus_sp
f226bf2f31ae104f863f8b70413e7f58	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
9d4c615c13e3f780a58ea7e8f1a6ea81	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
bf605bd1f6896b2e7ac11f0e88e9f3cf	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Hydnum
b66fe7fa07442a11a6b7290bf3ee10fc	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
8bae43376db57857da8d2e13935f899b	k__Fungi; ; ; ; ; 
013fab0e961803a84908c116116aa462	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
e5fa1c2eac84759df18303dd59cb9adc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_lanatum
e56b3baa3ec2809a47d62d71775f6380	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
76101939b160920f43d41cfc6c270c09	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Bankeraceae; g__Hydnellum; s__Hydnellum_glaucopus
0f4deed1272dfbbb9f18104930f08a25	k__Fungi; ; ; ; ; 
8f6a6f13e8e526ea77a25df4d46adf49	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
8ce5a85eab315d1df2b9f4ac6c30e460	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila
81b7fbad1364d37a41d74f513021c75d	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
51949d62364261b459b6c2a3559053f9	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
dee0d14bcbc9174a7b743366786059ae	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
b704887206217ebf6308a1f86172ab8b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inosperma; s__Inosperma_acutofulvum
890b7418924b9369954d5f3fa5448bcf	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
74b660dff6cdbea1225fafe88e5ebea4	k__Fungi; p__Basidiomycota; ; ; ; 
3f8e7dd15ddbd13b8692376bce196930	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
a93f9cd74e806501569d7eb49e384425	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_turficola
02d83f7110db06ce206ff3b481be0831	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
b6c25c9a96b55165969b5e8eff62bab8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_agglutinata
6ee9ab573b9c433eb2dd52cbc7afd550	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
cdf25760f0c7d67a57468cd2cbf53d7e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Mytilinidion; s__Mytilinidion_sp
e88d235b420c74d2a9034454ef420144	k__Fungi; p__Basidiomycota; ; ; ; 
089d8734073ebc595331b8ec02ccea1f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
9b47d19131e8d8252a98100503399d6a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_aurantium
783e696e59ac341ccd2f75b8e4cf0886	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hymenogastraceae; g__Hymenogaster; s__Hymenogaster_parksii
f65a7ea9f4c08aa41f554a22433c5dda	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Clitopilus; s__Clitopilus_caelatus
35cdc82b2e56207cf870f8a5b1b8844d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
9ff9ed7bcf2a42ba526ea047acaae0b6	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_geophilum
dad83d796314981a929ebb57cfd50633	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Rickenellaceae; g__Resinicium; s__Resinicium_bicolor
d6e596109cfeeb9e6ea406a8a4b77834	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
b7e2bc31d806f4aad25ce603a442704e	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
12de5e63301cd08548b0df9a4971dced	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Linnemannia
03caf75657d32c9a457876f705e84aea	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
1676979abe6e0ce7d13011753e6d3767	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
df5108aa32018b1694e3a26f66fbb7da	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
0b08009d530604eda30021e03d25fb88	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
1daccf9fcaeeba5a3e908db442044498	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_elongatula
e57245745518c8e0dd1c100ce676a17a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_galzinii
bc915b0c6bec150fb810ed3b3317257d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
98b2ea8168e35fd3e0230fc6bd865efe	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_kavinioides
4998b33705a45c255f197a20448e9e2f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
8ef3db9aad2fb8b652e54f4570507f24	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
19b9fa18d3b7216affee8457fd1d1784	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Albatrellaceae; g__Fevansia; s__Fevansia_aurantiaca
6174c6de98ff0821e777c038358c83bb	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta
8d8a14aacf484f4b73f9124b535796c6	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
2241fb8da242464941347d20f7dbae99	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
3863ae883391fd6e908178a873c6cd1b	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
2b71ba70b50c0c9ca5a8cefb65b29022	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
7bd453224df2f86049d7395ae2c0944a	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
e0029df4d56972b253806de96701571d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
7dcfe81fa40b763080c6c7d217909605	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; ; 
c02f52490f29087caeea66366702afd2	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
9f0d486a2a802c42b02bdb54172ba969	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Geopora; s__Geopora_tolucana
e4adfa96232ee3e5ec193ed04cfa33e3	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
d1e70475d09c6b396aeb1c174e2dbfb9	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Paraphoma; s__Paraphoma_fimeti
0d643c66e269a975b66ff4cd6e4f564d	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
bffc92d37e614380a913adab7930ed69	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Geopyxis; s__Geopyxis_deceptiva
2b457f4defe03ac61b359e48c66588ad	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
413be549c741f21b7c1479cd2e60b697	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Gryganskiella; s__Gryganskiella_cystojenkinii
a3dbbb9b49d1953172f4a9bbba98a332	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_griseascens
17ff96abfc52ce7774a1e0d2083e414c	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__Serendipita_sp
aff91c443ee6950bc4e11acfc702b869	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
36bfd4f4ee9058f7aef598cee6c8ae75	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
3db40c939c0250111a02aaeb7c1c9d9a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Tylospora; s__Tylospora_asterophora
019c7bddbca5e6702346713654997de5	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
d3218ce922a4a377107c14e2e00d8296	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
3c08ec4e38c04776728374eac8a5229a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__Ceratobasidiaceae_sp
6ee3025ba23d6698657ff29049aab9c1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_basi-inflatum
9a932d09ff69fea4567a7f09f14cebe5	k__Fungi; ; ; ; ; 
80c6018fc1111701f416134d982322dc	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; ; ; 
1298cefa280dd67355eb8f18f89b1be6	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
1d228c7c53d0c58ee52502175769e2d2	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
a8be39b63be36aebfbf9a8d74988e3d5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_alpina
3579d1940b3dd4595086a9284e5aed2e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lycoperdaceae; g__Lycoperdon; s__Lycoperdon_subumbrinum
c16f016c4b6ecfa60af17f61e06cd5ff	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
8a69077e379716c719e346f52ee6862a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_arachnoidea
74238f7a380b187acfe0e09899cff880	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_pseudozygospora
7704a0f337e985a59746e37fbb8a3334	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_aurantium
61a5a867531228cad3bf6e3129c429ea	k__Fungi; p__Basidiomycota; ; ; ; 
0c8deb836786fcd992ae844cb9ba83a9	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila
c7dd4ef704c8f2ab1090142c0838509e	k__Fungi; p__Ascomycota; ; ; ; 
274365585430b49747e8bd3a0cd8fcb6	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
e7e6146aeb947c6d503714bc70d039a7	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Mytilinidion; s__Mytilinidion_sp
fb4254d82ec9af030dfd1600e08d2475	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_pseudozygospora
2b00bb771b660fec6fb45f34f561a23e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
